	01. Ring of Fortune.mp3		Ring of Fortune		佐々木恵梨		320000		4:20		10		4.33937375		D:\williamlun\TSDM專輯\01. Ring of Fortune.mp3	
	All-Out Attacks.mp3		? - All-Out Attacks		?  ?		320000		1:36		3		1.60532583333333		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\All-Out Attacks.mp3	
	Area11.mp3		? - Area11		?  ?		320000		2:7		5		2.10992083333333		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Area11.mp3	
	Beautiful Emperor.mp3		? - Beautiful Emperor		?  ?		320000		2:16		5		2.27188416666667		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Beautiful Emperor.mp3	
	Concealment.mp3		? - Concealment		?  ?		320000		1:15		2		1.24744666666667		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Concealment.mp3	
	Crooked Diaries.mp3		? - Crooked Diaries		?  ?		320000		1:29		3		1.47863166666667		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Crooked Diaries.mp3	
	Death Work.mp3		? - Death Work		?  ?		320000		1:55		4		1.92097		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Death Work.mp3	
	Deeply Fast.mp3		? - Deeply Fast		?  ?		320000		1:49		4		1.82301083333333		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Deeply Fast.mp3	
	Grand Fleet.mp3		? - Grand Fleet		?  ?		320000		1:40		4		1.67411333333333		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Grand Fleet.mp3	
	Hitomi - Lullaby Of M.mp3		Hitomi - Lullaby Of M		?  ?		320000		5:1		12		5.0164775		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Hitomi - Lullaby Of M.mp3	
	Hitomi - Sensibility.mp3		Hitomi - Sensibility		?  ?		320000		3:44		8		3.72733375		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Hitomi - Sensibility.mp3	
	If I Were A Bird.mp3		? - If I Were A Bird		?  ?		320000		1:47		4		1.78513583333333		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\If I Were A Bird.mp3	
	Love Is Justice.mp3		? - Love Is Justice		?  ?		320000		1:44		4		1.73855041666667		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Love Is Justice.mp3	
	Madder Sky.mp3		? - Madder Sky		?  ?		320000		2:57		7		2.94845291666667		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Madder Sky.mp3	
	Memory Of 0.mp3		? - Memory Of 0		?  ?		320000		1:41		4		1.68978666666667		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Memory Of 0.mp3	
	Prodigy.mp3		? - Prodigy		?  ?		320000		1:21		3		1.35106416666667		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Prodigy.mp3	
	Siegfried.mp3		? - Siegfried		?  ?		320000		1:53		4		1.89092875		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Siegfried.mp3	
	Super Natural.mp3		? - Super Natural		?  ?		320000		1:51		4		1.85523		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\Super Natural.mp3	
	The Knight.mp3		? - The Knight		?  ?		320000		1:60		4		1.9997725		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\The Knight.mp3	
	The Master.mp3		? - The Master		?  ?		320000		2:3		4		2.04984083333333		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\The Master.mp3	
	What Am I _.mp3		? - What Am I ?		?  ?		320000		1:19		3		1.3240725		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\What Am I _.mp3	
	World Depression (2).mp3		? - World Depression		?  ?		320000		1:44		4		1.7407275		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\World Depression (2).mp3	
	World Depression.mp3		? - World Depression		?  ?		320000		1:30		3		1.49430583333333		D:\williamlun\TSDM專輯\[天使动漫www.tsdm.net]コードギアス 反逆のルルーシュ R2 O.S.T（中川幸太郎／ 黒石ひとみ）(ape+cue+BMP)rr3%.rar\World Depression.mp3	
	02.ダブルラリアット.mp3		母皮伙仿伉失永玄 (失打失瓦平 f		嗷卅卅		320000		3:28		8		3.46842		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\02.ダブルラリアット.mp3	
	03.千本桜.mp3		掛 (丹今P feat.嗷卅卅		嗷卅卅		320000		4:3		9		4.042625		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\03.千本桜.mp3	
	04.妄想スケッチ.mp3		咥砑旦弗永民 (40mP feat.嗷卅		嗷卅卅		320000		3:49		9		3.81686125		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\04.妄想スケッチ.mp3	
	05.火葬曲.mp3		鳶婛 (No.D+奻珧蚙 feat.?		嗷卅卅		320000		4:37		11		4.61204291666667		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\05.火葬曲.mp3	
	06.モノクロ∞ブルースカイ.mp3		乒用弁伕﹢皮伙奈旦市奶 (及廿月		嗷卅卅		320000		3:42		8		3.69942083333333		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\06.モノクロ∞ブルースカイ.mp3	
	07.パズル.mp3		由朮伙 (弁伐布正P feat.嗷卅?		嗷卅卅		320000		4:17		10		4.27578625		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\07.パズル.mp3	
	08.ACUTE.mp3		ACUTE (丹今P feat.嗷卅卅℅		嗷卅卅		320000		4:37		11		4.61509041666667		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\08.ACUTE.mp3	
	09.リリリリ★バーニングナイト.mp3		伉伉伉伉∴田奈瓦件弘瓜奶玄 (sa		嗷卅卅		320000		4:2		9		4.02523625		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\09.リリリリ★バーニングナイト.mp3	
	10.メグメグ☆ファイアーエンドレスナイト.mp3		丟弘丟弘∵白央奶失奈巨件玉伊旦		嗷卅卅		320000		3:57		9		3.94389791666667		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\10.メグメグ☆ファイアーエンドレスナイト.mp3	
	11.ナナナナ★フィーバーミラクルトゥナイト.mp3		瓜瓜瓜瓜∴白奴奈田奈立仿弁伙玄		嗷卅卅		320000		3:12		7		3.20048416666667		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\11.ナナナナ★フィーバーミラクルトゥナイト.mp3	
	12.ミキミキ★ロマンティックナイト.mp3		立平立平∴伕穴件氾奴永弁瓜奶玄		嗷卅卅		320000		3:29		8		3.48670916666667		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\12.ミキミキ★ロマンティックナイト.mp3	
	13.ネコネコ☆スーパーフィーバーナイト.mp3		生戊生戊∵旦奈由奈白奴奈田奈瓜		嗷卅卅		320000		3:26		8		3.43929666666667		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\13.ネコネコ☆スーパーフィーバーナイト.mp3	
	14.イアイア★ナイトオブデザイア.mp3		奶失奶失∴瓜奶玄左皮犯扒奶失 (		嗷卅卅		320000		4:17		10		4.28580291666667		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\14.イアイア★ナイトオブデザイア.mp3	
	15.ルカルカ★ナイトフィーバー.mp3		伙市伙市∴瓜奶玄白奴奈田奈 (sa		嗷卅卅		320000		4:0		9		4.00522666666667		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\15.ルカルカ★ナイトフィーバー.mp3	
	16.鎖の少女.mp3		熵及屾躓 (及廿月∥ feat.嗷卅		嗷卅卅		320000		4:29		10		4.4828475		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\16.鎖の少女.mp3	
	17.Es～dirty aspiration～.mp3		Es ~dirty aspiration~ (陔凝翩?		嗷卅卅		320000		4:34		10		4.56985125		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\17.Es～dirty aspiration～.mp3	
	18.サテライト.mp3		扔氾仿奶玄 (巴巴欠氏P feat.?		嗷卅卅		320000		4:4		9		4.07394916666667		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\18.サテライト.mp3	
	19.桜ひとひら.mp3		夫午夫日 (丹今P feat.嗷?		嗷卅卅		320000		4:48		11		4.79343791666667		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\19.桜ひとひら.mp3	
	白い雪のプリンセスは.mp3		白い雪のプリンセスは.mp3		実谷なな		320000		4:24		10		4.40718375		D:\williamlun\TSDM專輯\[天使动漫][120321]実谷ななゴールデンベスト -ボカロ曲を歌ってみた-[320K]\MP3\白い雪のプリンセスは.mp3	
	01. Little Busters! ~TV animation ver.~.mp3		Little Busters! ~TV animation ver.~		Rita		320000		4:36		11		4.59885666666667		D:\williamlun\TSDM專輯\[天使动漫][121031]Rita - Little Busters!／Alicemagic[320K]\MP3\01. Little Busters! ~TV animation ver.~.mp3	
	02. Alicemagic ~TV animation ver.~.mp3		Alicemagic ~TV animation ver.~		Rita		320000		4:37		11		4.60930541666667		D:\williamlun\TSDM專輯\[天使动漫][121031]Rita - Little Busters!／Alicemagic[320K]\MP3\02. Alicemagic ~TV animation ver.~.mp3	
	03. Little Busters! (TV Size).mp3		Little Busters! (TV Size)		Rita		320000		1:39		3		1.64353666666667		D:\williamlun\TSDM專輯\[天使动漫][121031]Rita - Little Busters!／Alicemagic[320K]\MP3\03. Little Busters! (TV Size).mp3	
	04. Alicemagic (TV Size).mp3		Alicemagic (TV Size)		Rita		320000		1:35		3		1.5860675		D:\williamlun\TSDM專輯\[天使动漫][121031]Rita - Little Busters!／Alicemagic[320K]\MP3\04. Alicemagic (TV Size).mp3	
	05. Little Busters! (Instrumental).mp3		Little Busters! (Instrumental)		MintJam		320000		4:36		11		4.59493833333333		D:\williamlun\TSDM專輯\[天使动漫][121031]Rita - Little Busters!／Alicemagic[320K]\MP3\05. Little Busters! (Instrumental).mp3	
	06. Alicemagic (Instrumental).mp3		Alicemagic (Instrumental)		MintJam		320000		4:35		11		4.58884291666667		D:\williamlun\TSDM專輯\[天使动漫][121031]Rita - Little Busters!／Alicemagic[320K]\MP3\06. Alicemagic (Instrumental).mp3	
	01. サヨナラは言わない.mp3		サヨナラは言わない		ClariS		320000		4:55		11		4.91493833333333		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\01. サヨナラは言わない.mp3	
	02. irony.mp3		irony		ClariS		320000		4:19		10		4.31455708333333		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\02. irony.mp3	
	03. 恋磁石.mp3		恋磁石		ClariS		320000		4:53		11		4.87531916666667		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\03. 恋磁石.mp3	
	04. メモリー.mp3		メモリー		ClariS		320000		4:30		10		4.49959125		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\04. メモリー.mp3	
	05. nexus.mp3		nexus		ClariS		320000		4:52		11		4.86269333333333		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\05. nexus.mp3	
	06. flowery.mp3		flowery		ClariS		320000		5:26		13		5.43085666666667		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\06. flowery.mp3	
	07. コネク.mp3		コネク		ClariS		320000		4:30		10		4.50176833333333		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\07. コネク.mp3	
	08. プロミス.mp3		プロミス		ClariS		320000		4:58		12		4.95847583333333		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\08. プロミス.mp3	
	09. graduation.mp3		graduation		ClariS		320000		5:46		13		5.77480208333333		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\09. graduation.mp3	
	10. treasure.mp3		treasure		ClariS		320000		4:21		10		4.34808125		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\10. treasure.mp3	
	11. ナイショの話.mp3		ナイショの話		ClariS		320000		4:21		10		4.35809458333333		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\11. ナイショの話.mp3	
	12. zutto.mp3		zutto		ClariS		320000		4:60		12		4.99940083333333		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 1\12. zutto.mp3	
	01. アナタニFIT -ぷち Ver.-.mp3		アナタニFIT -ぷち Ver.-		ClariS		320000		1:41		4		1.67793125		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 2\01. アナタニFIT -ぷち Ver.-.mp3	
	02. NEN・DO・ROIDO.mp3		NEN・DO・ROIDO		ClariS		320000		1:59		4		1.98356416666667		D:\williamlun\TSDM專輯\[얼티메이트] [120411] ClariS 1stアルバム「BIRTHDAY」(320K+BK)\MP3\Disc 2\02. NEN・DO・ROIDO.mp3	
	01. swordland ~to be continued.mp3		swordland ~to be continued		--		320000		0:35		1		0.576435		D:\williamlun\TSDM專輯\[얼티메이트] [130424] TVアニメ「ソードアート・オンライン」Blu-ray第7巻特典CD オリジナルサウンドトラック Vol.2 (320K)\MP3\01. swordland ~to be continued.mp3	
	02. friendly feelings.mp3		friendly feelings		--		320000		1:47		4		1.79112875		D:\williamlun\TSDM專輯\[얼티메이트] [130424] TVアニメ「ソードアート・オンライン」Blu-ray第7巻特典CD オリジナルサウンドトラック Vol.2 (320K)\MP3\02. friendly feelings.mp3	
	03. sorrowfully.mp3		sorrowfully		--		320000		1:25		3		1.4114825		D:\williamlun\TSDM專輯\[얼티메이트] [130424] TVアニメ「ソードアート・オンライン」Blu-ray第7巻特典CD オリジナルサウンドトラック Vol.2 (320K)\MP3\03. sorrowfully.mp3	
	04. critical phase.mp3		critical phase		--		320000		1:58		4		1.96005375		D:\williamlun\TSDM專輯\[얼티메이트] [130424] TVアニメ「ソードアート・オンライン」Blu-ray第7巻特典CD オリジナルサウンドトラック Vol.2 (320K)\MP3\04. critical phase.mp3	
	05. victory.mp3		victory		--		320000		1:30		3		1.49463875		D:\williamlun\TSDM專輯\[얼티메이트] [130424] TVアニメ「ソードアート・オンライン」Blu-ray第7巻特典CD オリジナルサウンドトラック Vol.2 (320K)\MP3\05. victory.mp3	
	06. a new world of fairies.mp3		a new world of fairies		--		320000		2:12		5		2.20604041666667		D:\williamlun\TSDM專輯\[얼티메이트] [130424] TVアニメ「ソードアート・オンライン」Blu-ray第7巻特典CD オリジナルサウンドトラック Vol.2 (320K)\MP3\06. a new world of fairies.mp3	
	07. fly higher and faster.mp3		fly higher and faster		--		320000		1:43		4		1.70971375		D:\williamlun\TSDM專輯\[얼티메이트] [130424] TVアニメ「ソードアート・オンライン」Blu-ray第7巻特典CD オリジナルサウンドトラック Vol.2 (320K)\MP3\07. fly higher and faster.mp3	
